RANK,SUM,Pop_SD,VAR
111165,6763.6,2981.468,19449.92
85995,5880.219,3209.511,22537.412
266376,6337.219,2083.463,9497.374
27267,5788.819,3348.439,24535.873
2097,6001.781,3644.118,29056.974
20975,5392.6,3013.915,19876.301
14682,5971.619,3343.412,24462.753
117457,5544.781,2751.597,16565.793
75508,6337.219,3586.079,28142.974
92288,6063.019,3079.266,20745.972
111165,6885.619,3168.381,21964.334
4195,5209.8,3546.777,27529.68
31462,5818.981,3506.104,26899.934
50339,6215.2,3178.435,22106.461
2097,5179.181,3696.216,29897.854
2097,4844.2,3277.604,23508.08
12585,5514.619,3114.912,21233.134
25169,6123.8,3451.264,26067.28
16780,5910.381,3276.233,23487.972
125847,6824.381,3259.324,23243.934
39852,5666.8,2984.21,19486.48
6292,5666.8,3475.485,26432.88
6292,5636.181,3331.987,24292.292
350274,7129.2,3247.899,23081.699
6292,5636.181,3483.254,26546.673
20975,5818.981,3482.34,26534.334
4195,5331.819,3511.131,26973.054
8390,5849.6,3560.487,27736.701
455147,6915.781,2942.166,18942.193
10487,6367.381,3784.874,31348.372
73411,6245.819,3260.238,23256.273
2097,4600.619,3065.556,20563.172
35657,6580.8,3539.008,27407.661
6292,5606.019,3684.334,29703.172
218135,6732.981,2991.979,19587.934
327202,7342.619,2858.535,17881.953
123750,5727.581,2998.377,19673.393
2097,5575.4,3720.894,30295.901
130042,6702.819,3191.231,22281.492
18877,5331.819,2922.058,18686.273
4195,4996.381,3368.547,24828.353
37754,6123.8,3260.695,23264.499
381736,6763.6,3118.111,21277.92
10487,6001.781,3483.711,26559.012
67118,6458.781,3386.827,25096.612
121652,6093.181,3039.05,20209.454
429977,6885.619,2829.287,17516.353
10487,5392.6,3214.995,22618.301
121652,6763.6,3283.545,23593.539
83898,6520.019,3207.683,22512.734
169893,6093.181,3006.603,19783.073
4195,5514.619,3101.659,21050.334
44046,6245.819,3331.987,24292.292
44046,6184.581,2984.667,19490.593
136334,6215.2,3012.087,19852.08
20975,6154.419,3415.161,25522.993
136334,6184.581,3035.394,20161.012
79703,5910.381,2911.547,18552.372
50339,6063.019,3128.622,21415.934
12585,6123.8,3503.362,26859.261
134237,6763.6,3206.312,22496.739
16780,5636.181,3006.603,19783.073
37754,6275.981,3047.276,20319.134
157309,6458.781,2908.805,18515.812
35657,5880.219,3349.353,24548.212
52436,6824.381,3372.66,24889.134
169893,6550.181,3327.874,24231.054
16780,5484,3135.477,21509.619
123750,6611.419,3357.579,24669.774
274766,6611.419,3200.371,22415.393
58729,6367.381,3376.773,24950.372
29364,5941,3157.413,21813.981
2097,5880.219,3826.918,32043.012
25169,5971.619,3233.275,22878.334
4195,5423.219,3121.31,21318.593
75508,5941,3316.449,24068.819
94385,6245.819,3164.725,21915.892
23072,5880.219,3147.816,21684.193
6292,5636.181,3546.32,27521.454
2097,4630.781,2870.417,18028.193
18877,5849.6,3232.361,22862.339
2097,4966.219,3187.575,22232.593
2097,5727.581,3475.942,26436.993
65021,6550.181,3530.782,27277.873
257986,6915.781,2821.518,17419.012
6292,6001.781,3697.13,29910.193
4195,5118.4,3266.636,23349.501
8390,5087.781,3183.005,22171.812
104873,5818.981,3216.366,22634.753
115360,6672.2,3479.598,26493.661
10487,4752.8,2840.712,17658.48
132139,6032.4,3032.195,20120.339
10487,4966.219,3067.384,20587.393
60826,5544.781,2918.402,18637.374
10487,5361.981,3584.708,28118.753
132139,6458.781,3382.714,25035.374
41949,6580.8,3230.533,22837.661
161504,6458.781,2776.732,16870.612
4195,5423.219,3491.937,26680.574
67118,6123.8,3357.579,24665.661
44046,6702.819,3426.586,25693.454
6292,5453.381,3421.559,25620.334
142627,6184.581,3252.469,23146.593
41949,6032.4,3064.185,20546.72
100678,6063.019,3005.689,19770.734
83898,6337.219,3002.947,19734.174
65021,5514.619,2959.075,19161.553
367054,7007.181,3142.789,21611.073
341884,6611.419,3049.104,20343.812
14682,5788.819,3186.661,22220.254
2097,4996.381,3474.114,26412.772
62924,6489.4,3321.476,24141.939
4195,5880.219,3467.716,26314.974
2097,5149.019,3584.708,28118.753
27267,6275.981,3466.345,26290.753
8390,5484,3174.779,22058.019
2097,5118.4,3206.312,22496.739
33559,5331.819,2907.891,18503.473
98580,5971.619,3194.43,22329.934
171991,6458.781,3076.524,20709.412
48241,5910.381,3364.434,24767.572
20975,6001.781,3582.423,28082.193
2097,5453.381,3879.473,32932.334
2097,4692.019,3015.286,19892.753
62924,6063.019,3019.856,19953.534
98580,6032.4,2967.301,19267.12
4195,5027,3362.606,24738.781
8390,5575.4,3197.629,22374.72
20975,5666.8,3463.603,26250.08
4195,4844.2,3089.777,20888.099
18877,6032.4,3206.312,22496.739
4195,5971.619,3799.498,31591.953
67118,6428.619,3155.128,21781.534
18877,6489.4,3249.727,23105.92
6292,5818.981,3433.898,25803.134
10487,5849.6,3762.024,30966.32
2097,5087.781,3431.613,25766.574
2097,5544.781,3578.31,28021.412
2097,5301.2,3298.626,23812.899
2097,4813.581,3081.094,20770.193
2097,5209.8,3357.579,24665.661
2097,5880.219,3574.654,27960.174
14682,6215.2,3328.331,24239.28
6292,5697.419,3570.541,27899.393
48241,5575.4,3004.775,19754.739
23072,5910.381,3514.33,27021.953
62924,5331.819,2760.737,16675.473
25169,6306.6,3354.837,24629.101
98580,6032.4,3232.361,22862.339
10487,5423.219,3467.716,26314.974
25169,6306.6,3448.979,26030.72
25169,6001.781,3365.805,24791.793
117457,6611.419,3252.469,23146.593
8390,5361.981,3181.177,22147.134
92288,6550.181,3589.278,28191.873
2097,4722.181,3247.442,23073.473
2097,5514.619,3572.826,27935.953
151016,6245.819,3331.987,24292.292
12585,5666.8,3071.497,20644.061
29364,5697.419,3187.575,22232.593
12585,6001.781,3345.24,24486.974
2097,4783.419,3307.766,23938.574
6292,5666.8,3439.382,25884.48
18877,5849.6,2915.203,18596.701
291546,6641.581,2841.169,17662.593
8390,6184.581,3674.28,29544.593
237012,7037.8,3098.46,21009.661
4195,5331.819,3247.442,23073.473
27267,5849.6,3283.545,23593.539
121652,5575.4,2553.716,14270.739
50339,5910.381,3074.696,20684.734
161504,6885.619,2930.741,18795.953
23072,6215.2,3471.372,26372.099
27267,5270.581,2965.93,19247.012
127944,6337.219,3098.917,21013.774
10487,5087.781,2993.807,19612.612
8390,5392.6,3018.485,19937.539
6292,5880.219,3771.621,31129.012
29364,6184.581,3183.005,22171.812
180381,6977.019,3301.825,23853.572
2097,5331.819,3336.1,24353.073
2097,5331.819,3554.089,27643.473
98580,6367.381,3263.437,23305.172
39852,5971.619,2906.977,18491.134
2097,5484,3316.449,24068.819
216037,6306.6,2808.265,17256.32
8390,5240.419,3328.331,24243.393
12585,6001.781,3475.942,26436.993
8390,5697.419,3222.307,22720.212
6292,5818.981,3241.958,23000.353
106970,6275.981,3233.275,22878.334
18877,6337.219,3601.617,28387.012
106970,6763.6,3432.984,25787.139
4195,5941,3724.093,30344.8
71313,5758.2,3080.637,20766.08
20975,5361.981,3015.286,19892.753
2097,5575.4,3732.319,30478.701
48241,5971.619,3297.255,23792.334
18877,5057.619,2646.03,15322.753
44046,6428.619,3458.119,26168.734
48241,5575.4,3180.263,22131.139
2097,5788.819,3759.739,30933.873
6292,5636.181,3459.033,26181.073
14682,5514.619,3028.996,20075.553
178283,6672.2,3298.626,23812.899
39852,6641.581,3337.014,24365.412
33559,6458.781,3345.24,24486.974
14682,5666.8,3034.937,20156.899
35657,6001.781,3217.737,22658.974
125847,6245.819,3025.34,20026.654
62924,5758.2,2960.903,19181.661
27267,6032.4,3512.959,27005.501
6292,5057.619,3005.689,19770.734
50339,6550.181,3495.136,26729.473
109067,6123.8,2908.348,18511.699
2097,5453.381,3490.109,26656.353
12585,6337.219,3578.31,28021.412
50339,6184.581,3156.956,21806.212
2097,5575.4,3477.313,26457.101
27267,5240.419,2979.64,19429.812
92288,5910.381,2774.447,16845.934
113262,6428.619,2843.911,17699.153
218135,6611.419,2776.732,16870.612
31462,6001.781,3475.942,26436.993
31462,6458.781,3597.961,28325.774
232817,6489.4,2981.468,19449.92
6292,5544.781,3427.5,25705.793
31462,5880.219,3730.948,30458.593
73411,5544.781,2889.611,18271.774
134237,6184.581,2913.832,18576.593
20975,5636.181,3169.295,21976.673
6292,5880.219,3531.696,27290.212
195063,6520.019,3259.324,23243.934
2097,5301.2,3378.144,24970.48
228622,6641.581,3374.031,24913.812
4195,5331.819,3294.056,23743.892
4195,5880.219,3519.814,27107.412
2097,5209.8,3103.03,21070.899
50339,5758.2,2955.876,19120.88
2097,5270.581,3507.932,26924.612
58729,5941,3008.431,19803.181
205550,6458.781,2965.93,19247.012
6292,5697.419,3570.541,27899.393
31462,5301.2,3221.85,22716.099
54534,5666.8,3161.069,21862.88
195063,6458.781,3161.069,21866.993
62924,6458.781,3094.347,20952.993
16780,5697.419,3256.582,23207.374
69216,6215.2,3239.216,22959.68
31462,6275.981,3654.172,29215.553
2097,5361.981,3155.128,21781.534
10487,5514.619,3284.916,23609.534
2097,5057.619,3070.126,20623.953
39852,6337.219,3116.74,21257.812
12585,5788.819,3066.47,20575.054
260084,6946.4,2924.8,18718.72
312520,6489.4,2847.567,17743.939
205550,6611.419,3290.857,23694.993
96483,6550.181,3107.143,21123.454
104873,6123.8,3307.309,23934.461
20975,5849.6,3524.841,27188.301
35657,6550.181,3463.146,26241.854
73411,5666.8,3107.6,21131.68
48241,5575.4,3206.312,22496.739
14682,5758.2,3382.257,25031.261
25169,6672.2,3546.777,27529.68
37754,6275.981,3267.55,23365.953
224427,6732.981,2926.171,18735.172
4195,5331.819,3385.913,25084.273
211842,6915.781,3209.511,22537.412
71313,6458.781,3286.287,23634.212
67118,5941,3269.835,23398.4
6292,5697.419,3451.721,26071.393
2097,5636.181,3422.473,25632.673
8390,5758.2,3332.444,24300.061
46144,5818.981,3584.708,28118.753
14682,5697.419,3067.384,20587.393
71313,6001.781,3247.899,23085.812
69216,6672.2,3161.069,21862.88
4195,5727.581,3451.721,26071.393
10487,5727.581,3320.105,24121.374
58729,6093.181,3289.943,23682.654
37754,5941,3086.121,20839.2
44046,6458.781,3196.258,22354.612
94385,6154.419,3147.816,21684.193
8390,6367.381,3576.939,27996.734
14682,6458.781,3256.582,23207.374
2097,5179.181,3394.139,25206.292
299935,6580.8,2791.356,17049.299
75508,6215.2,3406.935,25396.861
264279,7525.419,2791.813,17053.412
8390,5484,3135.477,21509.619
2097,5484,3621.725,28699.6
6292,6123.8,3632.236,28870.061
100678,6550.181,3467.259,26303.092
151016,6732.981,3458.119,26168.734
264279,6915.781,2463.23,13275.393
27267,5392.6,3127.251,21399.939
14682,5941,3440.296,25896.819
113262,6641.581,2700.413,15956.612
25169,6154.419,3261.152,23268.612
62924,6154.419,2937.596,18881.412
308325,6946.4,2763.022,16707.92
2097,6123.8,3659.199,29296.899
2097,5027,3598.418,28334
111165,6855,3244.243,23032.8
50339,6458.781,3209.511,22537.412
12585,6306.6,3292.228,23715.101
4195,5179.181,3315.078,24048.254
12585,6154.419,3315.992,24060.593
255889,6398,2802.324,17183.2
14682,5788.819,3336.1,24353.073
163601,6672.2,2922.972,18694.499
10487,5910.381,3773.906,31165.572
2097,4752.8,3294.513,23751.661
25169,6489.4,3595.219,28285.101
54534,6001.781,3459.947,26193.412
222330,6702.819,3048.19,20331.473
37754,5941,3174.779,22058.019
60826,6306.6,3432.984,25787.139
188771,6367.381,2667.052,15566.334
31462,5971.619,3517.986,27082.734
25169,6458.781,3382.714,25035.374
50339,5971.619,3132.735,21477.172
138432,6154.419,2880.014,18150.212
20975,5941,3559.573,27724.819
144724,5971.619,3047.276,20319.134
85995,5758.2,3129.993,21436.499
10487,5606.019,3553.632,27631.134
29364,5514.619,3229.162,22817.553
2097,5941,3724.093,30344.8
12585,6063.019,3401.451,25315.972
31462,5606.019,3280.346,23548.753
73411,6306.6,3313.25,24019.92
2097,4752.8,3103.03,21070.899
94385,6428.619,3401.451,25315.972
2097,5606.019,3773.906,31165.572
4195,5179.181,3048.19,20331.473
27267,6032.4,3536.723,27371.101
4195,4904.981,3047.276,20319.134
14682,5392.6,2773.076,16829.939
10487,5575.4,3560.487,27736.701
383833,6702.819,3238.759,22951.454
52436,6001.781,3103.487,21075.012
6292,5727.581,3578.31,28021.412
23072,5880.219,3204.941,22476.174
41949,6641.581,3278.061,23512.193
23072,5666.8,3221.85,22716.099
2097,5240.419,3439.839,25888.593
8390,5788.819,3247.442,23073.473
88093,6063.019,3301.825,23853.572
12585,6702.819,3410.134,25449.873
48241,5788.819,3289.943,23682.654
14682,5270.581,3053.674,20404.593
85995,5880.219,3174.322,22049.793
77606,6337.219,3209.511,22537.412
27267,5697.419,3307.766,23938.574
50339,5818.981,3237.845,22939.572
4195,5179.181,3160.155,21854.654
31462,6184.581,3324.218,24182.612
18877,6337.219,3531.696,27290.212
325105,6885.619,2839.341,17638.372
136334,6215.2,3085.207,20826.861
23072,6001.781,3345.24,24486.974
12585,5880.219,3467.716,26314.974
18877,5666.8,2913.375,18572.48
8390,6275.981,3517.986,27082.734
121652,6184.581,2937.596,18881.412
6292,5453.381,3128.622,21415.934
31462,5606.019,3343.412,24462.753
165699,6641.581,2658.826,15468.993
197160,6398,3269.835,23398.4
37754,6063.019,3207.683,22512.734
4195,5484,3508.389,26932.381
6292,6306.6,3512.959,27005.501
2097,5818.981,3553.632,27631.134
23072,5941,3432.07,25774.8
14682,5606.019,3070.126,20623.953
58729,6458.781,3278.061,23512.193
2097,5758.2,3749.228,30759.299
14682,5697.419,3183.005,22171.812
10487,5697.419,3578.31,28021.412
65021,6489.4,3544.492,27493.12
182478,6520.019,2887.783,18247.553
77606,6732.981,3372.66,24889.134
4195,5697.419,3431.613,25766.574
14682,5971.619,3024.426,20014.772
10487,5057.619,2982.839,19466.372
6292,5423.219,3480.055,26497.774
67118,6184.581,3419.274,25583.774
54534,6123.8,3390.483,25153.28
373346,6641.581,2700.413,15956.612
213940,6458.781,3044.534,20282.574
10487,5392.6,3197.629,22374.72
4195,4874.819,2965.016,19234.673
75508,6458.781,3459.947,26193.412
58729,6063.019,3124.052,21355.153
25169,5758.2,3307.309,23934.461
100678,6398,3148.73,21692.419
4195,5240.419,3423.387,25645.012
48241,5484,3031.281,20108
18877,5788.819,3315.078,24048.254
111165,6824.381,3106.229,21111.572
167796,6520.019,3318.277,24097.153
52436,6154.419,2989.237,19551.374
41949,6855,3308.223,23946.8
10487,5788.819,3475.028,26424.654
54534,5941,3452.178,26079.619
10487,5544.781,3459.947,26193.412
77606,6184.581,2942.166,18942.193
12585,6032.4,3334.272,24324.739
4195,5758.2,3479.598,26493.661
2097,4783.419,2998.377,19673.393
100678,6337.219,3209.511,22537.412
178283,6824.381,3194.43,22329.934
205550,6215.2,2979.64,19425.699
20975,5270.581,3076.524,20709.412
29364,5758.2,3264.808,23325.28
23072,5910.381,3533.981,27326.772
2097,5697.419,3775.277,31189.793
18877,5544.781,3161.069,21866.993
325105,7403.4,2934.397,18840.739
92288,6580.8,3353.466,24604.88
4195,5880.219,3636.349,28935.412
33559,5880.219,3230.99,22841.774
106970,6428.619,3384.999,25071.934
35657,6458.781,3496.05,26741.812
65021,5514.619,2959.075,19161.553
2097,5880.219,3700.786,29970.974
37754,5575.4,2818.319,17378.339
85995,6245.819,3315.078,24048.254
4195,5453.381,3254.754,23183.153
4195,4904.981,3145.988,21659.972
25169,5818.981,3490.109,26656.353
2097,5087.781,3357.579,24669.774
440465,6763.6,2580.679,14575.101
46144,6367.381,3458.119,26168.734
73411,5636.181,3217.28,22647.092
2097,4904.981,3203.113,22451.953
8390,5666.8,3499.706,26798.48
8390,5636.181,3402.365,25327.854
12585,6154.419,3349.353,24548.212
2097,4996.381,3276.233,23487.972
96483,6275.981,2873.159,18064.753
10487,4783.419,2637.804,15225.412
58729,6641.581,3365.805,24791.793
35657,6093.181,3344.326,24475.092
142627,5818.981,3114.912,21233.134
2097,5270.581,3523.47,27168.193
4195,5666.8,3696.673,29906.08
4195,4661.4,2832.943,17561.139
6292,5788.819,3390.026,25145.054
25169,6245.819,3402.365,25327.854
199258,6428.619,3150.558,21720.753
88093,6367.381,3401.451,25315.972
2097,5027,3076.981,20717.181
4195,4966.219,3278.061,23512.193
41949,6001.781,3200.371,22415.393
58729,5606.019,2940.338,18917.972
320910,6184.581,2513.5,13823.793
2097,5301.2,3475.485,26432.88
117457,5971.619,3250.641,23122.372
10487,6306.6,3671.995,29503.92
10487,5606.019,3446.237,25985.934
35657,5849.6,3214.995,22618.301
8390,5453.381,3211.796,22573.972
100678,6245.819,3204.027,22464.292
94385,6611.419,3282.174,23572.974
272669,6489.4,3253.84,23166.701
18877,6367.381,3250.641,23122.372
8390,5849.6,3384.085,25055.939
96483,6458.781,3030.824,20099.774
6292,5240.419,3328.331,24243.393
4195,6032.4,3824.176,32002.339
209745,6428.619,2887.783,18247.553
20975,5758.2,3431.156,25762.461
140529,5788.819,2907.891,18503.473
27267,5606.019,3185.747,22208.372
8390,5331.819,3331.987,24292.292
251694,6732.981,3010.716,19831.972
2097,5149.019,3442.124,25925.153
56631,6458.781,3217.737,22658.974
23072,6123.8,3422.93,25640.899
77606,6063.019,3137.305,21537.953
117457,6550.181,3446.694,25998.273
2097,6063.019,3695.759,29885.972
4195,4996.381,3216.366,22634.753
25169,5514.619,3024.426,20014.772
31462,5484,3287.201,23641.981
56631,6093.181,3115.826,21245.473
2097,4904.981,3525.755,27204.753
20975,5697.419,3427.5,25705.793
171991,6915.781,3290.857,23694.993
16780,5818.981,3128.622,21415.934
79703,6032.4,3027.625,20059.101
111165,6275.981,2799.582,17150.753
35657,6398,3295.427,23764
2097,5423.219,3411.048,25462.212
260084,6702.819,2780.845,16919.054
65021,5453.381,2949.935,19039.534
6292,6063.019,3630.865,28849.953
16780,6275.981,3619.44,28667.153
188771,6732.981,2949.935,19039.534
96483,5758.2,2621.352,15038.499
50339,6123.8,3256.582,23203.261
48241,6275.981,3347.525,24523.534
6292,5910.381,3454.006,26107.953
18877,6702.819,3459.033,26181.073
192965,6611.419,3390.483,25157.393
33559,6215.2,3415.161,25518.88
6292,6184.581,3582.423,28082.193
121652,6123.8,2826.088,17475.68
46144,6123.8,3617.155,28626.48
142627,5758.2,3007.517,19791.299
44046,5788.819,2974.156,19356.692
436270,6672.2,2860.363,17902.061
226525,7007.181,2625.922,15091.054
27267,4966.219,2811.464,17296.993
12585,6489.4,3698.501,29930.301
35657,6489.4,3473.2,26396.32
182478,6367.381,3047.276,20319.134
2097,5453.381,3630.865,28849.953
184576,6245.819,2825.174,17467.454
281058,6215.2,2796.383,17110.08
46144,5758.2,3277.604,23508.08
8390,5209.8,3243.329,23020.461
27267,5666.8,3169.752,21984.899
125847,5849.6,2722.806,16220.301
41949,6245.819,3173.408,22037.454
14682,5971.619,3199,22391.172
2097,4996.381,3263.437,23305.172
25169,5758.2,3143.246,21619.299
10487,5697.419,3704.899,30032.212
354469,7007.181,3273.034,23439.073
255889,6702.819,3034.48,20148.673
2097,5209.8,3390.483,25153.28
2097,5697.419,3786.245,31372.593
35657,6032.4,3544.492,27493.12
2097,4692.019,2964.102,19222.334
127944,6093.181,3002.033,19722.292
8390,6032.4,3346.611,24507.539
12585,5575.4,3206.312,22496.739
48241,5880.219,3290.857,23694.993
29364,5941,3152.843,21753.2
29364,5758.2,3369.918,24848.461
25169,5788.819,3177.978,22098.692
23072,6306.6,3637.72,28955.52
6292,6032.4,3457.205,26152.739
138432,6580.8,3324.218,24178.499
8390,6032.4,3536.723,27371.101
314618,7159.819,3043.62,20270.692
4195,5484,3571.455,27907.619
29364,5727.581,2979.64,19429.812
37754,5606.019,2940.338,18917.972
39852,5818.981,2713.666,16114.734
23072,5697.419,3439.839,25888.593
268474,6641.581,2364.975,12239.374
16780,5666.8,3252.012,23142.48
2097,4570,2574.281,14501.981
8390,5392.6,3342.498,24446.301
10487,5149.019,2878.186,18125.534
75508,6032.4,3206.312,22496.739
4195,5910.381,3619.44,28667.153
211842,6184.581,2989.237,19551.374
52436,6123.8,3324.218,24178.499
79703,6275.981,3322.847,24157.934
58729,6123.8,3294.513,23751.661
16780,5514.619,3181.177,22147.134
48241,6154.419,3511.588,26985.393
8390,5606.019,3478.227,26473.553
102775,5971.619,2858.535,17881.953
52436,6824.381,3450.35,26047.172
471926,7220.6,2634.148,15184.739
109067,6458.781,3278.061,23512.193
4195,5331.819,3173.408,22037.454
2097,5423.219,3527.583,27228.974
125847,5392.6,2295.511,11528.739
161504,6367.381,2682.59,15749.134
2097,5484,3403.736,25348.419
109067,6093.181,2668.423,15578.673
2097,4904.981,3372.66,24889.134
276863,6489.4,3023.055,19998.32
23072,6093.181,3581.509,28069.854
226525,6794.219,2457.289,13214.612
207648,6672.2,2970.043,19303.68
243304,6855,3411.505,25469.981
